title,company,experience,location,salary,description,skills,url,search_role
Data Analyst,THE Talent Keepers,0-3 Yrs,Noida,Not disclosed,1 3 years of relevant experience as a Business Analyst or in a similar analytical role ...,"Data analysis, Excel, Project management, Process improvement, Analytical, Agile, power bi, JIRA",https://www.naukri.com/job-listings-data-analyst-the-talent-keepers-noida-0-to-3-years-190226501475,data-analyst
Data Analyst,Transunion,0-5 Yrs,Hyderabad,Not disclosed,This role is essential to keep the lights on for core reporting and monitoring activiti...,"Quality monitoring, Data analysis, data services, Focus, Data quality, data integrity, Data Analyst, Business continuity",https://www.naukri.com/job-listings-data-analyst-transunion-hyderabad-0-to-5-years-170226501964,data-analyst
Data Analyst,Viaprom Technologies,2-5 Yrs,Bengaluru,Not disclosed,Role Overview: We at VIAPROM are seeking a skilled Data Analyst with 2-5 years of exper...,"data analyst, analytics, python, data analytics, data analysis, automation, data validation, data processing",https://www.naukri.com/job-listings-data-analyst-viaprom-technologies-pvt-ltd-bengaluru-2-to-5-years-160226920084,data-analyst
Data Analyst,Logic Planet,3-6 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Not disclosed,Data Analyst profiles (around 3 years of experience) who have strong experience in Data...,"llm, data analyst, finance, healthcare, Data analysis, Data",https://www.naukri.com/job-listings-data-analyst-logicplanet-it-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-200226504752,data-analyst
Data Analyst,BDO India,5-8 Yrs,Bengaluru,9.5-14 Lacs PA,"1) A bachelors degree in Computer Science, Information Management, Statistics, or a com...","Data Analytics, R, SAS, Power Bi, Data Manipulation, Data Visualization, SPSS, Tableau",https://www.naukri.com/job-listings-data-analyst-bdo-india-bengaluru-5-to-8-years-120226017113,data-analyst
Data Analyst,Genpact,5-7 Yrs,Hyderabad,15-20 Lacs PA,Preferred Qualifications / Skills Performed associative and comparative analysis prefer...,"People Analytics, Power Bi, Customer Analytics, Data Analytics, SQL, Data Analysis, Analytics, Analysis",https://www.naukri.com/job-listings-data-analyst-genpact-hyderabad-5-to-7-years-130126011842,data-analyst
Data Analyst,Shell Infotech,4-6 Yrs,Hybrid - Bengaluru,Not disclosed,"SQL, CDP (Treasure Data), Python/Dig-Dag and Presto/Sql, data engineering.Knowledge & ...","Data Analysis, Treasure Data, Cdp, Presto, Data Engineering, Dig-Dag, SQL, Analysis",https://www.naukri.com/job-listings-data-analyst-shell-infotech-bengaluru-4-to-6-years-200226025447,data-analyst
Data Analyst,Anblicks Solutions,4-6 Yrs,Hybrid - Hyderabad,Not disclosed,Role & responsibilities  Key Responsibilities: Ensure successful execution of productio...,"python, Dashboard Development, SQL, Data Analysis, Data Analytics, Analysis, Development, Analytics",https://www.naukri.com/job-listings-data-analyst-anblicks-solutions-hyderabad-4-to-6-years-200226009099,data-analyst
Data Analyst,Virtusa,7-10 Yrs,Chennai,Not disclosed,Data Analysis Insights Analyze complex datasets to identify trends patterns and opportu...,"Data Analyst, Azure, Power Bi, Finance, Bigquery, Tableau, Looker, Forecasting",https://www.naukri.com/job-listings-data-analyst-virtusa-consulting-services-pvt-ltd-chennai-7-to-10-years-180226936432,data-analyst
Data & Records Governance Analyst,Barclays,0-7 Yrs,Pune,Not disclosed,. Proficiency in data analytics and insight generation to derive actionable insights fr...,"remediation, Senior Analyst, Machine learning, data governance, Data quality, Risk management, Continuous improvement, Stakeholder management",https://www.naukri.com/job-listings-data-records-governance-analyst-barclays-shared-services-pune-0-to-7-years-160226501507,data-analyst
Data Analyst,Capco,8-12 Yrs,Pune,Not disclosed,"Create and maintain the data models. To be successful in this role, you should meet the...","Data analysis, metadata, Data modeling, Agile, Data Analyst, Gap analysis, Technical support, SDLC",https://www.naukri.com/job-listings-data-analyst-capco-technologies-pvt-ltd-pune-8-to-12-years-190226503174,data-analyst
Data Analyst,ADA Global,0-1 Yrs,Bengaluru,Not disclosed,Preferred Qualifications (Good to Have) . Internship or academic project experience in ...,"python, data analysis, data analytics, power bi, data warehousing, dashboards, business intelligence, sql",https://www.naukri.com/job-listings-data-analyst-ada-global-bengaluru-0-to-1-years-060226501811,data-analyst
Data Analyst,Double Ticks,0-1 Yrs,Mumbai,Not disclosed,"Experience with data visualization tools (Tableau, Power BI, etc.) . Understanding of b...","Computer science, Data analysis, Analytical, Data Analyst, Internship, Analytics, Reporting tools, CRM",https://www.naukri.com/job-listings-data-analyst-double-ticks-mumbai-0-to-1-years-100226503400,data-analyst
Data Analyst,Randstad GCC,5-10 Yrs,Hybrid - Hyderabad,Not disclosed,Preferred candidate profile,"Data Visualization, Data Extraction, Data Cleansing, Data Analytics, Data Reporting, Cleansing, Analytics, Reporting",https://www.naukri.com/job-listings-data-analyst-randstad-hyderabad-5-to-10-years-100226009503,data-analyst
Data Analyst,KNOW,2-4 Yrs,Chennai,10-15 Lacs PA,We are hiring a Data Analyst with 2+ years of hands-on experience in SQL-based data ana...,"Power Bi, Sql Query Writing, Excel, Data Visualization, Data Analytics, SQL Queries, Tableau, SQL Coding",https://www.naukri.com/job-listings-data-analyst-forward-biz-chennai-2-to-4-years-090226020579,data-analyst
Data Analyst,Coralindia,7-12 Yrs,Erode,Not disclosed,"Roles and ResponsibilitiesManage data collection, analysis, and reporting for various p...","Data Analysis, Power Bi, Data Management, Data Visualization, Data Collection, Data Analytics, Data Reporting, Analysis",https://www.naukri.com/job-listings-data-analyst-coralindia-erode-7-to-12-years-180226018383,data-analyst
Data Analyst,Tek Travels,1-3 Yrs,Gurugram,Not disclosed,Bachelor s degree ideally in a business or quantitative subject (e.gThe only thing to s...,"Power Bi, Tableau, SQL, Excel, Data Analysis, Data Visualization, Data Extraction, Advanced Excel",https://www.naukri.com/job-listings-data-analyst-tek-travels-gurugram-1-to-3-years-100226923321,data-analyst
DATA ANALYST L3,Wipro,3-5 Yrs,Pune,Not disclosed,Experience: 3-5 Years . .,"data analyst, analytics, automation, c, data validation, 135006, design, business analytics",https://www.naukri.com/job-listings-data-analyst-l3-wipro-limited-pune-3-to-5-years-100226925169,data-analyst
Data Analyst - Resource (Manpower) Optimization - Bhopal,Dilip Buildcon,2-4 Yrs,Bhopal,8-12 Lacs PA,Please submit your resume - dblcareers@dilipbuildcon.co.in Role & responsibilities: An...,"data analysis, Resource management, Power BI, Optimization, Manpower, Analysis, Management, Bi",https://www.naukri.com/job-listings-data-analyst-resource-manpower-optimization-bhopal-dilip-buildcon-ltd-bhopal-2-to-4-years-200226024742,data-analyst
Data Analyst,Manpowergroup Services India,1-5 Yrs,Mumbai (All Areas)(Malad),3.75-6 Lacs PA,Essential . Education . Any Graduate . Work Experience . 23 years of experience in data...,"visualization, Import, Power Bi, segregation, Data Entry, average costing, Excel, MIS",https://www.naukri.com/job-listings-data-analyst-manpowergroup-services-india-mumbai-all-areas-1-to-5-years-210226011153,data-analyst
"ESG Data Analyst, SBA (Implant)",Sattva Consulting,,Bengaluru,Unpaid,,,https://www.naukri.com/job-listings-esg-data-analyst-sba-implant-sattva-consulting-bengaluru-0-to-2-years-110226502695,data-analyst
Data Analyst,Logic Planet,3-12 Yrs,Bengaluru,Not disclosed,"Facilitate regular team meetings to discuss progress, challenges, and solutions. . Prof...","Analytical skills, Data analysis, Mentor, Application development, Application Lead, data visualization, Management, Data",https://www.naukri.com/job-listings-data-analyst-logicplanet-it-services-bengaluru-3-to-12-years-210226500048,data-analyst
DATA ANALYST L3,Wipro,3-5 Yrs,Pune,Not disclosed,Experience: 3-5 Years . .,"data analyst, analytics, automation, c, data validation, design, business analytics, data integration",https://www.naukri.com/job-listings-data-analyst-l3-wipro-limited-pune-3-to-5-years-100226925269,data-analyst
Data Analyst - O&M,Aditya Birla Insulators,7-8 Yrs,Mumbai,Not disclosed,Principal Accountability/ Key Result Areas      Supporting Actions    (Max     1325 ...,"Automation, SAP, Operational excellence, Project management, Data analytics, Scheduling, SPSS, Continuous improvement",https://www.naukri.com/job-listings-data-analyst-o-m-aditya-birla-insulators-mumbai-7-to-8-years-190226503620,data-analyst
DATA ANALYST L4,Wipro,5-8 Yrs,Pune,Not disclosed,Experience: 5-8 Years . .,"data analyst, analytics, automation, c, data validation, design, data governance, business analytics",https://www.naukri.com/job-listings-data-analyst-l4-wipro-limited-pune-5-to-8-years-100226926007,data-analyst
Data Analyst,Coforge,6-10 Yrs,Noida,15-22.5 Lacs PA,"Senior Data Analyst - 4+ yrs in analytics, strong knowledge of SQL (Postgres and Snowf...","Postgresql, Snowflake, Python, Data Analytics, ETL, SQL, Analytics, Data analysis",https://www.naukri.com/job-listings-data-analyst-coforge-noida-6-to-10-years-160126026368,data-analyst
Data Analyst,xyz,2-6 Yrs,Hybrid - Bengaluru,Not disclosed,Role and ResponsibilitiesThe Business Analyst role will focus on ServiceNow platformenh...,"Data Analysis, Power Bi, Python, Stakeholder Management, Analysis, Data, Management, Bi",https://www.naukri.com/job-listings-data-analyst-clarity-consulting-bengaluru-2-to-6-years-210226013119,data-analyst
Data Analyst (IoT),Log9 Materials,0-6 Yrs,Bengaluru,Not disclosed,Work Type: Full Time . Qualifications . Master s or Bachelors degree in a relevant fiel...,"SAS, big data analytics, Data Analyst, Customer service, Business intelligence, Macros, Analytics, Reporting tools",https://www.naukri.com/job-listings-data-analyst-iot-log9-materials-bengaluru-0-to-6-years-110325506630,data-analyst
Data Analyst,Triton executive,9-14 Yrs,Hybrid - Gurugram,Not disclosed,Preferred candidate profile Preferred Industries: BPO / Shared Services / Operations / ...,"MIS Preparation, Tableau, Power Bi Dashboards, MIS, Data Analytics, Power Bi, Advanced Excel, MIS Reporting",https://www.naukri.com/job-listings-data-analyst-tritonexec-gurugram-9-to-14-years-280126043792,data-analyst
Data Analyst,Criticalriver,4-7 Yrs,Bengaluru(M.G Road),Not disclosed,Job Title: Data AnalystLocation: Bangalore 5 days WFO (Client location : MG Road )Expe...,"Data Analytics, SQL, Python, Power Bi, Data Analysis, Data Visualization, Tableau, Analytics",https://www.naukri.com/job-listings-data-analyst-criticalriver-bengaluru-4-to-7-years-120226009874,data-analyst
Data Engineer / Data Analyst (Hybrid Role),Accion Labs,9-14 Yrs,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Not disclosed,very good at Python and SQL. . Having experience in any cloud is mandatory but GCP or A...,"SQL, Python, GCP, Spark, AWS, Data, Data analysis, Data Engineering",https://www.naukri.com/job-listings-data-engineer-data-analyst-hybrid-role-accion-labs-pune-bengaluru-mumbai-all-areas-9-to-14-years-110226008909,data-analyst
Data Analyst,Morningstar,1-6 Yrs,Mumbai,Not disclosed,"Candidates in this role may need to work in rotational shifts, including night shiftsHo...","Career development, Excel, Data research, Investment research, MS Office tools, power bi, Investment management, Operations",https://www.naukri.com/job-listings-data-analyst-morningstar-india-p-ltd-mumbai-1-to-6-years-180226503186,data-analyst
Data Analyst,Keystone Realtors,3-8 Yrs,Mumbai(Andheri East),Not disclosed,"Google Sheets Expertise . Proficient in advanced formulas such as Array, Import Data fu...","Data Analysis, Data Analytics, Google Sheets, Power Bi, Ai Techniques, Google Forms, Data Visualization, Advanced Excel",https://www.naukri.com/job-listings-data-analyst-keystone-realtors-mumbai-3-to-8-years-240125020270,data-analyst
Data Analyst,Guidehouse,1-6 Yrs,"Chennai, Thiruvananthapuram",Not disclosed,Travel Required : None,"Process automation, MIS reporting, SAN, Backend, Data analysis, Excel, Staffing, Resource management",https://www.naukri.com/job-listings-data-analyst-guidehouse-chennai-thiruvananthapuram-1-to-6-years-210226501575,data-analyst
Data Analyst Role,Family Health Plan (FHPL),2-4 Yrs,Hyderabad,4-6 Lacs PA,"Role & responsibilities Collect, clean, and validate data from policy, claims, underwri...","Power Bi, Data Analysis, Data Analytics, Data, Bi, Analysis, Analytics",https://www.naukri.com/job-listings-data-analyst-role-family-health-plan-fhpl-hyderabad-2-to-4-years-120226022323,data-analyst
Data Analyst - 21st Feb (Saturday)- Virtual Interview- Pan India,Tata Consultancy Services,8-13 Yrs,"Kolkata, Hyderabad",Not disclosed,Required Skill Set: . 5+ years of experience as a Data AnalystExperience Range:8-14 Yea...,"Azure Synapse, SQL, Power Bi, Data Modeling, Pan, Data analysis, Microsoft Azure, Data",https://www.naukri.com/job-listings-data-analyst-21st-feb-saturday-virtual-interview-pan-india-tata-consultancy-services-kolkata-hyderabad-8-to-13-years-190226007827,data-analyst
Channel Data Analyst,Integrichain,3-8 Yrs,Pune,Not disclosed,Qualifications and Competencies: . Bachelors Degree. 3+ years of work experience in a q...,"Administration, Data management, Analytical, Pharma, Healthcare, Data Analyst, Data quality, Troubleshooting",https://www.naukri.com/job-listings-channel-data-analyst-integrichain-pune-3-to-8-years-190226502186,data-analyst
Data Analyst,Anarock Property Consultants,5-8 Yrs,Mumbai(Bandra Kurla Complex),25-30 Lacs PA,"working knowledge of Python - Experience working with large, complex datasets - Strong ...","ETL, SQL, Python, Generative Ai, Quicksight, Power Bi, Dms, Data Analytics",https://www.naukri.com/job-listings-data-analyst-anarock-property-consultants-mumbai-5-to-8-years-120226009900,data-analyst
"Data Analyst , Sensory and Consumer Experience",Pepsico,5-6 Yrs,Hyderabad,Not disclosed,This role will support the Experience Consumer Research team located in India Capabilit...,"data analyst, analytics, data analysis, data science, programmer, statistical analysis, research, statistics",https://www.naukri.com/job-listings-data-analyst-sensory-and-consumer-experience-pepsico-global-business-services-india-llp-hyderabad-5-to-6-years-170226942015,data-analyst
"Data Analyst , Sensory and Consumer Experience",Pepsico,5-6 Yrs,Hyderabad,Not disclosed,This role will support the Experience Consumer Research team located in India Capabilit...,"Data Analyst, Data Science, Mean, Communication Skills, Bs, R, Programmer, Data Analysis",https://www.naukri.com/job-listings-data-analyst-sensory-and-consumer-experience-pepsico-global-business-services-india-llp-hyderabad-5-to-6-years-190226929291,data-analyst
Data Analyst,Lumina Datamatics,2-7 Yrs,Mumbai,Not disclosed,Qualifications: Any Graduate Position / Job Title: Data Analyst . Key Requirements: . M...,"advance sql, python, data analysis, data analytics, sas, data mining, bi, power bi",https://www.naukri.com/job-listings-data-analyst-lumina-datamatics-mumbai-2-to-7-years-130226504307,data-analyst
Data Verification Analyst,Foundation Ai,0-5 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Not disclosed,Foundation AI is looking for Data Verification Analyst to join our dynamic team and emb...,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining",https://www.naukri.com/job-listings-data-verification-analyst-foundation-ai-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-5-years-101224501433,data-analyst
GN-Banking-Data AI-Analyst,Accenture,3-8 Yrs,Bengaluru,Not disclosed,"Experience with data integration and governance, preferably from data warehousing and m...","ai, python, project management, data analytics, oracle, data warehousing, process improvement, business intelligence",https://www.naukri.com/job-listings-gn-banking-data-ai-analyst-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-160226914895,data-analyst
S&C GN - Data&AI - Resources -  Analyst,Accenture,4-8 Yrs,Bengaluru,Not disclosed,,"python, data analysis, machine learning, artificial intelligence, sql, data analytics, natural language processing, data mining",https://www.naukri.com/job-listings-s-c-gn-data-ai-resources-analyst-accenture-solutions-pvt-ltd-bengaluru-4-to-8-years-100226941537,data-analyst
Data Analyst,Mindsprint,4-7 Yrs,Chennai,Not disclosed,Graduate with minimum 5 years of experience or qualified professional with 5+ years of ...,"Data Analyst, Power Bi, Data Analysis, Data Visualization, Data Cleansing, Data Analytics, Analysis, Cleansing",https://www.naukri.com/job-listings-data-analyst-mindsprint-chennai-4-to-7-years-130226010296,data-analyst
GN-Banking-Data AI-Analyst,Accenture,3-8 Yrs,Bengaluru,Not disclosed,"Experience with data integration and governance, preferably from data warehousing and m...","ai, python, project management, data analytics, oracle, data warehousing, process improvement, business intelligence",https://www.naukri.com/job-listings-gn-banking-data-ai-analyst-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-160226914861,data-analyst
Data Analyst,Indovision Services,4-6 Yrs,Pune,Not disclosed,Job Title: Data Analyst Finance Domain  Location: Pune Experience Required: 4 6 Years I...,"Waste management, International operations, Analytical, Finance, Strategic planning, data integrity, Business strategy, Stakeholder management",https://www.naukri.com/job-listings-data-analyst-indovision-services-pune-4-to-6-years-180226501556,data-analyst
Data Analyst,Cornerstone,7-12 Yrs,Pune,Not disclosed,. We are seeking an experienced Data Analyst to join our Enterprise Data Management tea...,"Data analysis, Enterprise applications, Process improvement, data governance, Data quality, Data Analyst, SQL, Data extraction",https://www.naukri.com/job-listings-data-analyst-cornerstone-on-demand-pune-7-to-12-years-190226501887,data-analyst
Data Analyst/ML Architect,AIT Global,6-10 Yrs,Remote,Not disclosed,"Required Technical Skills: . Azure Data Platform: Data Factory, Data Lake Gen2, Databri...","Anomaly Detection, feature engineering, ML flow, Data Bricks, SQL, Datafactory, Data Lake Gen2, Applied ML",https://www.naukri.com/job-listings-data-analyst-ml-architect-ait-global-pune-6-to-10-years-170226023368,data-analyst
Regulatory Data Analyst IDMP/Xevmpd,Quantum Integrators,5-10 Yrs,"Nagpur, Pune",Not disclosed,Knowledge of XEVMPD (EudraVigilance) preferredBusiness analysis & functional requiremen...,"XEVMPD, IDMP, Identification of Medical Product, Regulatory Compliance, Regulatory, Compliance, Data, Data analysis",https://www.naukri.com/job-listings-regulatory-data-analyst-idmp-xevmpd-quantum-integrators-nagpur-pune-5-to-10-years-190226016628,data-analyst
Data Analyst,Naukri Expert Assist,2-4 Yrs,Hyderabad,3-6 Lacs PA,"Provide expert-level support on data analysis projects, ensuring timely delivery of hig...","Data Analysis, Power Bi, Tableau, Data Analytics, Analytics, Bi, Analysis, Data",https://www.naukri.com/job-listings-data-analyst-naukri-expert-assist-hyderabad-2-to-4-years-120226006307,data-analyst
Data Analyst,Ukvalley Technologies,1-3 Yrs,Nashik,Not disclosed,Required Skills  . Good communication and presentation skills Hands-on experience in da...,"Basic, Data analysis, Data validation, Excel, Analytical, Data Analyst, Analytics, Analysis",https://www.naukri.com/job-listings-data-analyst-ukvalley-technologies-nashik-1-to-3-years-210226500318,data-analyst
Data Analyst,Osfin,3-5 Yrs,"Kolkata, Pune, Bengaluru, Mumbai (All Areas), Mangalore",8-11 Lacs PA,"you will: Design, develop, and optimize complex SQL queries to extract, transform, and ...","Data Analysis, Advanced Excel, Database Development, SQL, Analysis, Data, Development, Excel",https://www.naukri.com/job-listings-data-analyst-qikrecruit-kolkata-pune-bengaluru-mumbai-all-areas-mangalore-3-to-5-years-241125031735,data-analyst
Data Analyst Course,Eduluk,0-3 Yrs,New Delhi,Not disclosed,Eduluk is looking for Data Analyst Course to join our dynamic team and embark on a rewa...,"master data, metadata, python, data analysis, data management, data analytics, data validation, configuration",https://www.naukri.com/job-listings-data-analyst-course-eduluk-new-delhi-0-to-3-years-240725503929,data-analyst
Data analyst,Inginit,0-3 Yrs,Mumbai,Not disclosed,Inginit is looking for Data analyst to join our dynamic team and embark on a rewarding ...,"master data, metadata, python, data analysis, data management, data analytics, data validation, configuration",https://www.naukri.com/job-listings-data-analyst-inginit-mumbai-0-to-3-years-020925501272,data-analyst
Data Analyst,Legistify,0-1 Yrs,Gurugram,Not disclosed,Legistify is looking for Data Analyst to join our dynamic team and embark on a rewardin...,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining",https://www.naukri.com/job-listings-data-analyst-legistify-gurugram-0-to-1-years-221124503733,data-analyst
"Python Data Analyst (Indore, Full Time)",MavenMagnet,1-3 Yrs,Indore,Not disclosed,Bachelors degreeOnly candidates currently residing in Indore or willing to relocate to ...,"Python, xlwings, SciPy, Pandas, AI, NumPy, openpyxl, Data",https://www.naukri.com/job-listings-python-data-analyst-indore-full-time-mavenmagnet-indore-1-to-3-years-200226920724,data-analyst
Data Analyst,Ebizneeds (India) Internet Solutions Pvt. Ltd,0-3 Yrs,Jaipur,Not disclosed,Ebizneeds (India) Internet Solutions Pvt. Ltd is looking for Data Analyst to join our d...,"master data, metadata, python, data analysis, data management, data analytics, data validation, configuration",https://www.naukri.com/job-listings-data-analyst-ebizneeds-india-internet-solutions-pvt-ltd-jaipur-0-to-3-years-140725501950,data-analyst
Data Analyst I,Emerson,4-6 Yrs,Chennai,Not disclosed,"Bachelor s degree in data Analytics, Business Analytics, Business Administration, or re...","data cleansing, Career development, Data validation, Manager Quality Assurance, Data management, Business process improvement, Business analytics, Continuous improvement",https://www.naukri.com/job-listings-data-analyst-i-emerson-innovation-center-chennai-4-to-6-years-210226500351,data-analyst
Data Analyst,Suzva Software Technologies,2-6 Yrs,"Noida, Hyderabad",Not disclosed,Male & Female Both can apply. Hyderabad-based candidates preferred or must be willing t...,"Data Analysis, tableau, data extraction, ms excel, edtech, power bi, google sheets, data analyst",https://www.naukri.com/job-listings-data-analyst-suzva-software-technology-noida-hyderabad-2-to-6-years-200226921734,data-analyst
Data Analyst,Suzva Software Technologies,2-5 Yrs,"Noida, Hyderabad",Not disclosed,Male & Female Both can applySkills Required Excellent verbal & written communication sk...,"Tableau, Google Sheets, MS Excel, Power BI, VLOOKUP, MIS reports, dashboards, SQL",https://www.naukri.com/job-listings-data-analyst-suzva-software-technology-noida-hyderabad-2-to-5-years-200226921775,data-analyst
Data Analyst (Deployment),Legistify,0-2 Yrs,Gurugram,Not disclosed,Legistify is looking for Data Analyst (Deployment) to join our dynamic team and embark ...,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining",https://www.naukri.com/job-listings-data-analyst-deployment-legistify-gurugram-0-to-2-years-221124503740,data-analyst
Data Analyst - Gurgaon,Ethics Group,3-5 Yrs,Gurugram,4.5-6 Lacs PA,. Graduate / Postgraduate in a relevant field Preferred candidate profile Working knowl...,"Power Bi, Data Analysis, Data Visualization, Data Presentation, Google Sheets, Data Management, Data Extraction, Data Cleansing",https://www.naukri.com/job-listings-data-analyst-gurgaon-ethics-group-gurugram-3-to-5-years-210226014649,data-analyst
Data Analyst,Quantafic Business Solutions,2-5 Yrs,"Mumbai(Dadar), Mumbai Suburban",Not disclosed,Proficiency in Visualisation Tools like QlikView / Tableau and MS Excel  Technical Expe...,"SQL, Python, Data Analysis, Data Visualization, Analysis, Data",https://www.naukri.com/job-listings-data-analyst-quantafic-business-solutions-pvt-ltd-mumbai-mumbai-suburban-2-to-5-years-200226016032,data-analyst
Data Analyst,Grasim Industries,3-8 Yrs,Bengaluru,Not disclosed,Requirements: . Bachelors / Masters degree in Engineering / Statistics with 2 - 8 years...,"Data Analysis, Excel, Advanced Excel, Python, Analysis, Data",https://www.naukri.com/job-listings-data-analyst-grasim-industries-bengaluru-3-to-8-years-150226004948,data-analyst
Data Analyst,Logic Planet,3-5 Yrs,Nagpur,Not disclosed,Required active participation / contribution in team discussions - Must To Have Skills:...,"project management, language teaching, data analysis, project scheduling, program management, business analysis, teaching, excel",https://www.naukri.com/job-listings-data-analyst-logicplanet-it-services-nagpur-3-to-5-years-200226505345,data-analyst
Data Analyst,Tredence,6-11 Yrs,"Hybrid - Hyderabad, Pune, Bengaluru",Not disclosed,"Role & responsibilities: Design and develop robust data models (star schema, snowflake)...","Power Bi, Data Modeling, US Healthcare, SQL, Data analysis, Healthcare, Data, Bi",https://www.naukri.com/job-listings-data-analyst-tredence-hyderabad-pune-bengaluru-6-to-11-years-100226023309,data-analyst
Data Analyst,Innova Solutions,7-9 Yrs,"Hybrid - Noida, Hyderabad, Chennai",Not disclosed,Hybrid Work Model. 2pm - 11pm Shift (Cab Facility available). Hyd / Chennai / NoidaPref...,"Profiling, Segmentation, Data Analysis, Modelling, Modeling, Analysis, Data",https://www.naukri.com/job-listings-data-analyst-innova-solutions-noida-hyderabad-chennai-7-to-9-years-200226008407,data-analyst
Data Governance Analyst,Barclaycard Payments,3-6 Yrs,Pune,Not disclosed,"You will harness cutting-edge technology to revolutionise our digital offerings, ensuri...","risk management, python, data analytics, data analysis, documentation, business strategy, data warehousing, data pipeline",https://www.naukri.com/job-listings-data-governance-analyst-barclaycard-payments-pune-3-to-6-years-130226500337,data-analyst
Data Analyst,Cornerstone India,5-7 Yrs,Hyderabad,Not disclosed,We are seeking an experienced Data Analyst to join our Enterprise Data Management team ...,"Data analysis, Enterprise applications, Process improvement, data governance, Data quality, data visualization, SQL, Python",https://www.naukri.com/job-listings-data-analyst-cornerstone-india-hyderabad-5-to-7-years-200226500899,data-analyst
Reconciliation Data Analyst,ITC Infotech,3-6 Yrs,Hybrid - Bengaluru,3-6.5 Lacs PA,Job Description: Reconciliation Data AnalystExperience: 36 years Compensation: ECTC – ...,"Reconciliation, Spark, ETL, SQL, Python, Payments, Big Data ecosystems, Data Warehousing",https://www.naukri.com/job-listings-reconciliation-data-analyst-itc-infotech-bengaluru-3-to-6-years-170226042947,data-analyst
Data Analyst,Digital Glyde,0-3 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Not disclosed,"Bachelor s degree in a quantitative field (e.g., Statistics, Mathematics, Economics) or...","Data analysis, Excel, Statistical analysis, Analytical, power bi, data integrity, Data Analyst, data visualization",https://www.naukri.com/job-listings-data-analyst-digital-glyde-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-3-years-170524500934,data-analyst
Winfrox Hiring Remote Data Analysts,Digital Solution Tech,0-4 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Not disclosed,"Whether you re a fresher or have up to 4 years of experience, we welcome you to apply f...","Data analysis, tableau, Usage, Excel, data manipulation, Analytical, power bi, Data Analyst",https://www.naukri.com/job-listings-winfrox-hiring-remote-data-analysts-digital-solution-tech-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-4-years-300725501563,data-analyst
Data Analyst,Sportstech Brands Holding,2-4 Yrs,Bengaluru(Bellandur +2),Not disclosed,"ETL / Data Warehousing: Experience with Snowflake, BigQuery, or Redshift Bachelors degr...","Power Bi, Data Analysis, Data Visualization, Data Analyst, Tableau, Looker, Data Reporting, SQL",https://www.naukri.com/job-listings-data-analyst-sportstech-brands-holding-bengaluru-2-to-4-years-110226029775,data-analyst
Data Analyst,FedEx,2-4 Yrs,Bengaluru,Not disclosed,"Qualifications: . Bachelors degree in Data Science, Statistics, Mathematics, Computer S...","Power Bi, Advanced Excel, SQL, Data Analysis, Python, Root Cause Analysis, Revenue Analysis, recommendation",https://www.naukri.com/job-listings-data-analyst-fedex-bengaluru-2-to-4-years-180226009535,data-analyst
Data Analyst,Miles,5-10 Yrs,Bengaluru,Not disclosed,"Preferred Qualifications . Bachelor\\u2019s degree in Data Analytics, Statistics, Mathe...","Computer science, Data analysis, Automation, Data validation, tableau, Analytical, Marketing operations, Data Analyst",https://www.naukri.com/job-listings-data-analyst-miles-bengaluru-5-to-10-years-180226503645,data-analyst
Data Analyst,Virtusa,6-10 Yrs,Hyderabad,Not disclosed,"Bachelors degree in a quantitative field (Data Science, Statistics, Computer Science) o...","Data Analysis, Data Visualization, Python, SQL, Analysis, Data",https://www.naukri.com/job-listings-data-analyst-virtusa-hyderabad-6-to-10-years-160226039725,data-analyst
Fleet Data Analyst,Vayona Energy,0-7 Yrs,Pune,Not disclosed,"Bachelor s degree or equivalent experience in engineering, data analytics, business ana...","Data analysis, Technical analysis, Business analytics, Analytical, Siemens, Data quality, data visualization, Operations",https://www.naukri.com/job-listings-fleet-data-analyst-siemens-gamesa-pune-0-to-7-years-160126504417,data-analyst
Data Analyst - KPO,Virtusa,1-4 Yrs,Hyderabad,Not disclosed,KPO Tier: Tier 3 Role: A Management Information System representative designated to cap...,"Data Analyst, Automation, Business Analytics, Media, Advanced Excel, Kpo, Analytics, Sql",https://www.naukri.com/job-listings-data-analyst-kpo-virtusa-consulting-services-pvt-ltd-hyderabad-1-to-4-years-180226936572,data-analyst
